"","Group","Protein","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"916","CR-D:AL-D","BGH3",0.0443941193584534,-0.333333333333334,10.6666666666667,11,-0.316227766016838,0.770025638391176,3.44827586206897,-3.45421728522893,2.78755061856226,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"917","CR-D:AL-D","BIP",1.32192809488736,-4,2.66666666666667,6.66666666666667,-2.22834405812462,0.0904968329855908,3.95764705882353,-9.00497643569411,1.00497643569412,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"918","CR-D:AL-D","BLVRB",-0.15754127698648,2,19.3333333333333,17.3333333333333,0.224701765881941,0.835984431706668,3.15497494298171,-25.554855597668,29.554855597668,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"919","CR-D:AL-D","BTD",-0.158697746019058,3.33333333333333,32,28.6666666666667,1.28036879932896,0.271700710063714,3.87402394586153,-3.98855886837159,10.6552255350383,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"920","CR-D:AL-D","C1QA",-0.637429920615292,5,14,9,1.58113883008419,0.20017303952051,3.44827586206897,-4.36265185568678,14.3626518556868,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"921","CR-D:AL-D","C1QB",-0.505235308250422,8.66666666666666,29.3333333333333,20.6666666666667,1.81150583715821,0.203402001067738,2.14052963430013,-10.6758818020556,28.0092151353889,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"922","CR-D:AL-D","C1QC",-0.415037499278844,4.66666666666667,18.6666666666667,14,1.3228756555323,0.257455804738335,3.93846153846154,-5.18836207241994,14.5216954057533,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"923","CR-D:AL-D","C1RA",0.0622842782543427,-3,68,71,-0.396202907846531,0.729837880695942,2.02339101292661,-35.2208923323275,29.2208923323275,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"924","CR-D:AL-D","C4BPA",-0.0770410357638278,4.33333333333333,83.3333333333333,79,0.928571428571427,0.411862430427163,3.5475113122172,-9.30194523932284,17.9686119059895,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"925","CR-D:AL-D","CADH1",-0.559427408614019,3,9.33333333333333,6.33333333333333,0.804984471899925,0.465977522105759,3.99769732634003,-7.34955090928796,13.349550909288,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"926","CR-D:AL-D","CAH1",0.765534746362977,-11.6666666666667,16.6666666666667,28.3333333333333,-1.8245011229994,0.142436638566747,3.98305882352941,-29.4503042439571,6.11697091062375,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"927","CR-D:AL-D","CAH2",0.147898695112313,-6.33333333333334,58.6666666666667,65,-0.652847726106847,0.55718315709686,3.2436627519244,-35.9350954723757,23.2684288057091,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"928","CR-D:AL-D","CAP1",1.58496250072116,-6,3,9,-2.21564683762799,0.126520440757073,2.61621621621622,-15.3793837301984,3.37938373019838,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"929","CR-D:AL-D","CATA",0.504472582860788,-6,14.3333333333333,20.3333333333333,-0.728202054656461,0.507400922857092,3.9406247855895,-29.0130221806654,17.0130221806654,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"930","CR-D:AL-D","CATB",-0.249359468936717,3.33333333333333,21,17.6666666666667,1.31306432859722,0.289253594286117,2.71071716357776,-5.25593667757433,11.922603344241,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"931","CR-D:AL-D","CBG",-0.086232397644079,5.66666666666667,97.6666666666667,92,0.611843388136391,0.59483129453839,2.34067103656022,-29.1098463028661,40.4431796361995,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"932","CR-D:AL-D","CBPB2",-0.250808103500534,10,62.6666666666667,52.6666666666667,3.07793505625546,0.0599820944198918,2.77820532553486,-0.822576409819071,20.8225764098191,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"933","CR-D:AL-D","CBPN",-0.190822342335578,14,113,99,3.65563077506965,0.0223663877204022,3.92697768762677,3.28859193137652,24.7114080686235,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"934","CR-D:AL-D","CBPQ",0.247927513443585,-4,21.3333333333333,25.3333333333333,-0.776215472823781,0.509888501754752,2.28552565769731,-23.7185554905051,15.7185554905051,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"935","CR-D:AL-D","CD5L",-0.285817801478081,13,72.3333333333333,59.3333333333333,1.87205990687554,0.158194229980606,2.99143968871595,-9.13543383450858,35.1354338345086,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"936","CR-D:AL-D","CEL2A",-0.115477217419936,1.66666666666667,21.6666666666667,20,0.656532164298613,0.576919267003431,2.07015384615385,-8.90885350240225,12.2421868357356,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"937","CR-D:AL-D","CELA1",-0.567040592723894,4.33333333333333,13.3333333333333,9,1.91674543001366,0.15367818523664,2.91862068965517,-2.97629922005242,11.6429658867191,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"938","CR-D:AL-D","CERU",-0.163380821691429,87.3333333333333,815.666666666667,728.333333333333,10.8977633335809,0.00522295910626751,2.27229382758034,56.524465056879,118.142201609787,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"939","CR-D:AL-D","CFAB",-0.0585063363754759,12.3333333333333,310.333333333333,298,0.892149221015261,0.438191884115374,2.99251164018649,-31.724087649664,56.3907543163306,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"940","CR-D:AL-D","CFAD",0.347923303420307,-21,77,98,-3.2930627529827,0.0606789837884005,2.4703734439834,-43.9925151459041,1.99251514590409,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"941","CR-D:AL-D","CFAH",-0.137008517726589,88,971.333333333333,883.333333333333,1.96142980729313,0.149262719990135,2.85594088684234,-58.9433481689823,234.943348168982,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"942","CR-D:AL-D","CFAI",0.0310714459330058,-5,229.666666666667,234.666666666667,-0.555936987495826,0.610201380735427,3.692727893479,-30.812053558939,20.812053558939,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"943","CR-D:AL-D","CHLE",-0.668794091524627,7.66666666666667,20.6666666666667,13,4.13092194661582,0.0160361900101246,3.80594059405941,2.40851185519246,12.9248214781409,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"944","CR-D:AL-D","CLC11",0.46394709975979,-3.66666666666667,9.66666666666667,13.3333333333333,-1.165997668007,0.337304526017288,2.66476030277544,-14.4257454649206,7.09241213158729,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"945","CR-D:AL-D","CLUS",-0.23942561849589,25.3333333333333,165.666666666667,140.333333333333,2.91446695762,0.0979452353730849,2.04160025431699,-11.3456090558074,62.012275722474,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"946","CR-D:AL-D","CO1A1",1.28950661719498,-8.66666666666667,6,14.6666666666667,-4.45896321370523,0.0335427850444595,2.38350515463918,-15.8636321068311,-1.46970122650223,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"947","CR-D:AL-D","CO1A2",0.716207033999409,-3,4.66666666666667,7.66666666666667,-1.04622874869437,0.388773920059134,2.41339797267519,-13.5181225695281,7.51812256952814,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"948","CR-D:AL-D","CO2",-0.203746668539048,8.99999999999999,68.3333333333333,59.3333333333333,1.5310295382341,0.224124827844209,2.97123108824207,-9.81057560264384,27.8105756026438,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"949","CR-D:AL-D","CO3",-0.124567759315619,172.666666666667,2087.33333333333,1914.66666666667,1.08811043866792,0.37384844260234,2.39385277730419,-412.983783824253,758.317117157586,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"950","CR-D:AL-D","CO4B",-0.14597930581728,38.3333333333333,398.333333333333,360,0.800156113737603,0.480435345531403,3.09746557938913,-111.450738679981,188.117405346647,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"951","CR-D:AL-D","CO5",-0.125758994194523,32,383.333333333333,351.333333333333,3.5434246585227,0.0355614806795295,3.14046387996712,3.97362970424092,60.0263702957591,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"952","CR-D:AL-D","CO8A",0.145799104088231,-19,178.666666666667,197.666666666667,-2.0621876250834,0.156246810529014,2.34449018938405,-53.5519606648789,15.5519606648789,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"953","CR-D:AL-D","CO8B",0.0294164879767347,-3.66666666666666,178,181.666666666667,-0.365854557880756,0.734951454532913,3.59840602364545,-32.7613382060182,25.4280048726849,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"954","CR-D:AL-D","CO8G",0.179821037584812,-10,75.3333333333333,85.3333333333333,-1.97814142018736,0.122129413933374,3.83305557568292,-24.2800303598389,4.28003035983887,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"955","CR-D:AL-D","CO9",-0.217845632067538,24.6666666666667,176,151.333333333333,5.8502136713115,0.0248999969099637,2.10249671484888,7.3467982634002,41.9865350699331,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"956","CR-D:AL-D","COF1",1.8073549220576,-6.66666666666667,2.66666666666667,9.33333333333333,-1.83339699405642,0.193982179757297,2.24902723735409,-20.7638374351925,7.43050410185921,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"957","CR-D:AL-D","CPN2",-0.0906453644400005,6.33333333333333,104,97.6666666666667,1.20894104965398,0.29750473999203,3.74093264248705,-8.61774718054122,21.2844138472079,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"958","CR-D:AL-D","CRP",0.0664954117869066,-1.66666666666666,35.3333333333333,37,-0.790569415042094,0.498790092157846,2.4390243902439,-9.33921911276714,6.00588577943381,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"959","CR-D:AL-D","CS1A",-0.028233680728944,1.66666666666667,86,84.3333333333333,0.237022731569989,0.827170417784542,3.16250509051129,-20.0746008613754,23.4079341947087,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"960","CR-D:AL-D","CSF1R",-0.330148601692331,9,44,35,2.52878169127057,0.0896349426811888,2.85940594059406,-2.64807560853862,20.6480756085386,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"961","CR-D:AL-D","CTRB1",-0.137503523749935,0.666666666666666,7.33333333333333,6.66666666666667,0.301511344577763,0.780415835801377,3.42654867256637,-5.89948885084221,7.23282218417554,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"962","CR-D:AL-D","CYTC",-0.381870635343645,3.33333333333333,14.3333333333333,11,1.88982236504614,0.149406101074801,3.2,-2.08662744631053,8.7532941129772,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"963","CR-D:AL-D","DIAC",-0.568283759574526,4.66666666666667,14.3333333333333,9.66666666666667,4.94974746830583,0.00776260268987068,4,2.04900911802993,7.28432421530341,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"964","CR-D:AL-D","DPEP2",0.465663572348812,-2.66666666666667,7,9.66666666666667,-4,0.0248174617257495,3.2,-4.71521928647544,-0.618114046857891,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"965","CR-D:AL-D","ECM1",-0.333423733725192,13,63,50,0.883176086632785,0.428040101948954,3.91461053099723,-28.2221508870955,54.2221508870955,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"966","CR-D:AL-D","EF1A1",1.08746284125034,-3,2.66666666666667,5.66666666666667,-2.40535117721182,0.12120323138733,2.30588235294118,-7.73871871612315,1.73871871612315,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"967","CR-D:AL-D","EGFR",0.0227200765000834,-2.66666666666666,168,170.666666666667,-0.237775319311105,0.823858916100868,3.95700306018151,-33.9385829956916,28.6052496623583,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"968","CR-D:AL-D","ENOA",0.125530882083859,-0.333333333333333,3.66666666666667,4,-0.171498585142509,0.873889685899647,3.27478753541077,-6.23538955978106,5.5687228931144,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"969","CR-D:AL-D","ENPL",2.22239242133645,-3.66666666666667,1,4.66666666666667,-2.07880460155075,0.173189369196888,2,-11.2558327338602,3.92249940052685,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"970","CR-D:AL-D","ENPP2",0.246160587269398,-2.66666666666667,14.3333333333333,17,-0.852802865422442,0.44240287719243,3.94900560938297,-11.392847723617,6.05951439028364,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"971","CR-D:AL-D","EST1C",-0.12713875532942,59.6666666666667,707.333333333333,647.666666666667,2.02612659560605,0.154198445943285,2.49278916284111,-45.8202306726843,165.153564006018,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"972","CR-D:AL-D","EST2E",0.442004546879113,-6.33333333333333,17.6666666666667,24,-2.17944947177034,0.111787679818712,3.2,-15.2627671836053,2.59610051693862,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"973","CR-D:AL-D","F13A",-0.712970113097227,20.6666666666667,53,32.3333333333333,0.938962925863843,0.42682020304418,2.58941184787778,-56.101753145608,97.4350864789413,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"974","CR-D:AL-D","F13B",0.0976107966264223,-7,100,107,-0.271720895595027,0.804638659913339,2.79795789949932,-92.4384220499257,78.4384220499257,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"975","CR-D:AL-D","FA10",0.0151068923902084,-1,95,96,-0.103325488547744,0.924511905468943,2.86375918034273,-32.6459766124497,30.6459766124497,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"976","CR-D:AL-D","FA11",1.06413033741972,-4,3.66666666666667,7.66666666666667,-2.35339362165821,0.0921339911838591,3.29756097560976,-9.14320475038419,1.14320475038419,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"977","CR-D:AL-D","FA12",0.0111693077181116,-1,128.666666666667,129.666666666667,-0.329292779969071,0.770651888036698,2.20201374460604,-12.9822530770134,10.9822530770134,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"978","CR-D:AL-D","FA5",-0.0603005102678142,4.66666666666667,114,109.333333333333,0.564076074817767,0.617389787811427,2.61621621621621,-23.9878239437809,33.3211572771143,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"979","CR-D:AL-D","FA7",0.321928094887362,-5,20,25,-2.1650635094611,0.122864136147435,2.87640449438202,-12.531470582296,2.53147058229597,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"980","CR-D:AL-D","FA9",-0.280107919192735,3,17,14,1.44115338424578,0.269295485662715,2.33103448275862,-4.84169898375382,10.8416989837538,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"981","CR-D:AL-D","FBLN1",0.128986440720078,-4.33333333333333,46.3333333333333,50.6666666666667,-2.54950975679639,0.0633383422982821,4,-9.0523825899409,0.385715923274244,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"982","CR-D:AL-D","FBLN3",0.0308609637047605,-1.33333333333334,61.6666666666667,63,-0.917662935482249,0.414056306833961,3.74093264248705,-5.48001698074604,2.81335031407937,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"983","CR-D:AL-D","FCN1",-0.0622842782543426,1,23.6666666666667,22.6666666666667,0.437594974493684,0.698409203242094,2.36890080428955,-7.50157087025303,9.50157087025303,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"984","CR-D:AL-D","FETUA",0.0727007797247186,-22,425.666666666667,447.666666666667,-1.84909498844574,0.188588769273804,2.30588235294118,-67.2044954779805,23.2044954779805,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"985","CR-D:AL-D","FETUB",0.0445464389532619,-3,95.6666666666667,98.6666666666667,-0.870062840141097,0.441373919732534,3.39884221463559,-13.2794774140141,7.27947741401415,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"986","CR-D:AL-D","FIBA",-1.97443829358597,236.333333333333,317,80.6666666666667,1.40070169552943,0.269402240647405,2.58202990689233,-353.309537087489,825.976203754155,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"987","CR-D:AL-D","FIBB",-1.94199439656443,384.666666666667,520,135.333333333333,1.46262382227517,0.237686432153908,3.07256916203002,-441.236500142957,1210.56983347629,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"988","CR-D:AL-D","FIBG",-1.89644823442617,344,470.333333333333,126.333333333333,1.45238352132155,0.249652941584893,2.76482398422438,-447.37114459217,1135.37114459217,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"989","CR-D:AL-D","FINC",-0.598888564514788,241.666666666667,711.333333333333,469.666666666667,1.40090406640257,0.234254296182763,3.97619346267812,-238.424417100454,721.757750433788,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"990","CR-D:AL-D","FLNA",2.8073549220576,-10,1.66666666666667,11.6666666666667,-13.4164078649987,0.000989836584583799,2.94117647058823,-12.3991210217529,-7.60087897824714,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.001"
"991","CR-D:AL-D","G3P",0.258311995591391,-3.33333333333333,17,20.3333333333333,-0.478913142610576,0.675741548007563,2.18187661406026,-31.0111703489415,24.3445036822749,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"992","CR-D:AL-D","GCAB",-0.336691447559103,15.3333333333333,73.6666666666667,58.3333333333333,0.616354021704907,0.576838199813459,3.36836845911493,-59.1581570918869,89.8248237585535,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"993","CR-D:AL-D","GDIB",0.523561956057013,-2.33333333333333,5.33333333333333,7.66666666666667,-1.29986736723936,0.296053282705823,2.62402496099844,-8.5381643267645,3.87149766009784,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"994","CR-D:AL-D","GDIR1",0.637429920615292,-1.66666666666667,3,4.66666666666667,-1,0.397390735460489,2.73522975929978,-7.27337336995082,3.94004003661749,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"995","CR-D:AL-D","GDN",0.84799690655495,-8,10,18,-1.27021469765991,0.273878835889925,3.93743917697762,-25.5965822502047,9.59658225020473,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"996","CR-D:AL-D","GELS",0.0468448634596674,-13.3333333333333,404,417.333333333333,-2.01517088743951,0.164929046630672,2.29269373347709,-38.5874851816058,11.9208185149391,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"997","CR-D:AL-D","GP1BA",-0.295455883526171,5,27,22,1.20096115353815,0.298280215082997,3.85734664764622,-6.72982300790947,16.7298230079095,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"998","CR-D:AL-D","GPV",1.38702312310925,-14,8.66666666666667,22.6666666666667,-3.27964899966073,0.0491394186879794,2.88428954423593,-27.8986485724591,-0.101351427540929,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"999","CR-D:AL-D","GPX1",0.415037499278844,-2.66666666666667,8,10.6666666666667,-0.883452208598772,0.45736137566915,2.37010927035601,-13.8916899068699,8.55835657353657,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1000","CR-D:AL-D","GPX3",0.112700132749362,-4.33333333333333,53.3333333333333,57.6666666666667,-1.19170804613667,0.315974621314272,3.12432432432432,-15.6492704700395,6.98260380337283,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1001","CR-D:AL-D","GRN",-0.360589715256467,7.66666666666666,34.6666666666667,27,1.8014990349723,0.155305649807901,3.53663893510815,-4.78539208738618,20.1187254207195,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1002","CR-D:AL-D","GUAD",0.584962500721156,-2.66666666666667,5.33333333333333,8,-1.51185789203691,0.206525832157996,3.92,-7.60352384331092,2.27019050997758,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1003","CR-D:AL-D","HA10",-0.328814480472602,35.6666666666667,175,139.333333333333,3.07603372398197,0.0453012742731285,3.44039984867034,1.29963598462104,70.0336973487123,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1004","CR-D:AL-D","HABP2",-0.222392421336448,4,28,24,1.3856406460551,0.23821565297666,3.99361022364217,-4.01996664999689,12.0199666499969,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1005","CR-D:AL-D","HBA",0.22149214359061,-101.333333333333,610.666666666667,712,-0.471189863048125,0.670572997447237,2.90969872855855,-797.9195970133,595.252930346633,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1006","CR-D:AL-D","HBB1",0.481739998730606,-273.666666666667,690.333333333333,964,-1.15386858560033,0.320948343179829,3.51403730784554,-969.681902162157,422.348568828824,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1007","CR-D:AL-D","HBBZ",-0.321928094887362,0.666666666666667,3.33333333333333,2.66666666666667,0.338061701891407,0.761586180169131,2.50767656090072,-6.36723235833205,7.70056569166539,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1008","CR-D:AL-D","HEMO",-0.200578060089807,109.333333333333,842.333333333333,733,2.5923386885821,0.100531552417905,2.42451893327766,-44.8414566848391,263.508123351506,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1009","CR-D:AL-D","HEP2",-0.126804785072492,8.66666666666667,103,94.3333333333333,3.83349086002733,0.0377101333207641,2.69554140127388,0.989555609163215,16.3437777241701,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1010","CR-D:AL-D","HGFA",-0.153740233981107,9.33333333333333,92.3333333333333,83,0.996195293750748,0.396869141504378,2.81683148207491,-21.6103699237557,40.2770365904223,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1011","CR-D:AL-D","HGFL",-0.417990816668191,13.6666666666667,54.3333333333333,40.6666666666667,5.98046465141368,0.00440402949464161,3.8585152838428,7.22906890836083,20.1042644249725,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1012","CR-D:AL-D","HPT",-3.11220950358602,43.3333333333333,49,5.66666666666667,2.13114754098361,0.164864524903358,2.03032590360328,-42.9135446233412,129.580211290008,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1013","CR-D:AL-D","HRG",-0.234465253637023,18,120,102,4.36564125065399,0.0392200998273856,2.24902723735409,2.0153108386591,33.9846891613409,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1014","CR-D:AL-D","HSP7C",0.176877762084079,-0.999999999999999,7.66666666666667,8.66666666666667,-0.262111216998311,0.806701918833014,3.83700391280045,-11.7724653969453,9.77246539694533,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1015","CR-D:AL-D","HVM05",0.237989276387466,-11,61.3333333333333,72.3333333333333,-0.803922136271258,0.466539495489343,3.99633897360359,-49.0035976793378,27.0035976793378,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1016","CR-D:AL-D","HVM06",0.274174963438994,-6,28.6666666666667,34.6666666666667,-0.950003665144666,0.405591474920357,3.34404068447477,-24.9789039777969,12.9789039777969,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1017","CR-D:AL-D","HVM12",0.232173442129033,-3.66666666666667,21,24.6666666666667,-0.412242428947724,0.71332557518796,2.46451819909867,-35.7911350316224,28.457801698289,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1018","CR-D:AL-D","HVM25",-0.836501267717121,3.66666666666667,8.33333333333333,4.66666666666667,0.972271824131503,0.394969465785463,3.39564766839378,-7.58149356504157,14.9148268983749,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1019","CR-D:AL-D","HVM32",0,0,57.3333333333333,57.3333333333333,0,1,2.92895099982437,-29.7280363215955,29.7280363215955,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1020","CR-D:AL-D","HVM50",-0.292781749227846,3,16.3333333333333,13.3333333333333,1.2362450755382,0.337886179748178,2.07689463955638,-7.07941944459403,13.079419444594,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1021","CR-D:AL-D","HVM51",-0.13245029602365,5,57,52,0.693375245281536,0.541146299705146,2.8020725388601,-18.8938150468154,28.8938150468154,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1022","CR-D:AL-D","HVM52",-0.00794875311549072,0.333333333333329,60.6666666666667,60.3333333333333,0.0434372242763063,0.967963659805477,3.14666905644737,-23.4569596928228,24.1236263594895,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1023","CR-D:AL-D","HVM54",-1.27130202181739,13.6666666666667,23.3333333333333,9.66666666666667,1.48332794084946,0.272253286537545,2.06922027048585,-24.7317989020163,52.0651322353496,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1024","CR-D:AL-D","HVM56",-0.133266530863464,1,11.3333333333333,10.3333333333333,0.557086014531156,0.607467812156727,3.95764705882353,-4.00497643569412,6.00497643569412,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1025","CR-D:AL-D","HVM59",-0.206450877467426,0.666666666666667,5,4.33333333333333,0.234082294392261,0.827492598662285,3.63878456811198,-7.56005083069193,8.89338416402527,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1026","CR-D:AL-D","HVM60",-0.204358498506186,7,53,46,0.483814461463296,0.664333093421582,2.75567542639938,-41.442697909809,55.442697909809,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1027","CR-D:AL-D","HVM62",2.92376441417291,-37.3333333333333,5.66666666666667,43,-1.1822926510118,0.358444797685109,2.00312255859673,-172.995725973039,98.3290593063722,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1028","CR-D:AL-D","IBP3",-0.46394709975979,3.66666666666667,13.3333333333333,9.66666666666667,1.94454364826301,0.183499083282454,2.12889812889813,-3.99346745781213,11.3268007911455,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1029","CR-D:AL-D","IC1",-0.165059246270496,12,111,99,3.0645235107315,0.0389991304483347,3.88256880733945,0.99713154003467,23.0028684599653,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1030","CR-D:AL-D","ICA",-0.131516637209819,29.3333333333334,336.666666666667,307.333333333333,3.44370611285727,0.0291072390966436,3.74330297377373,5.03016575642968,53.6365009102371,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1031","CR-D:AL-D","IF5A1",0.84799690655495,-4,5,9,-1.12390297389803,0.329709269699729,3.63727959697733,-14.2824657225389,6.28246572253893,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1032","CR-D:AL-D","IGG2B",0.0876755183408536,-8.33333333333334,133,141.333333333333,-0.365518952064164,0.737278355550786,3.24307417164741,-77.9072333276275,61.2405666609608,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1033","CR-D:AL-D","IGHA",-0.0563074409019543,2.66666666666667,69.6666666666667,67,0.370592843689664,0.738514795767316,2.65325920948134,-22.0229202294805,27.3562535628139,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1034","CR-D:AL-D","IGHG1",0.24146755652707,-58.6666666666667,322,380.666666666667,-1.28282745675392,0.296098759469883,2.77842573495578,-210.998887541104,93.6655542077705,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1035","CR-D:AL-D","IGHG3",-0.522508619344122,121.333333333333,399.333333333333,278,1.16535054841926,0.312264962338213,3.77054130799442,-174.814916154291,417.481582820958,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
