"","Group","Metabolite","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"393","CR-C:AL-C","Cytidine",0.0880783097207546,-11499.37,182664.883333333,194164.253333333,-0.629759181165172,0.543653337499701,9.53042028708963,-52458.4417378987,29459.7017378987,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"394","CR-C:AL-C","Cytosine",-0.0788862898243168,3195.37166666667,60050.1166666667,56854.745,0.803627351973532,0.452886260331046,5.87598238406929,-6583.99855007951,12974.7418834129,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"395","CR-C:AL-C","D-Arabitol",-0.479241041381176,1064.28833333333,3765.45833333333,2701.17,1.77950258356059,0.105703607635013,9.93698970404293,-269.467524617037,2398.0441912837,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"396","CR-C:AL-C","D-Fructose 1-6-bisphosphate",1.36289801707768,-5394.31333333333,3431.46833333333,8825.78166666667,-2.94369442298428,0.01476902794657,9.9489720179895,-9480.21313321108,-1308.41353345559,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"397","CR-C:AL-C","D-Glucono-1-5-lactone 6-phosphate",0.592814030364589,-945.826666666667,1861.18333333333,2807.01,-1.23645183905555,0.254746440823255,7.26909312220243,-2741.16540986298,849.512076529647,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"398","CR-C:AL-C","D-Glucosamine",-0.204023858897186,3229.375,24488.3133333333,21258.9383333333,0.954165561453045,0.364035823068425,9.34209563659002,-4384.3749160531,10843.1249160531,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"399","CR-C:AL-C","D-Glucose",0.0909365840229645,-21071.595,323872.52,344944.115,-0.738210903164106,0.477638533832303,9.83086187232794,-84820.5351079663,42677.3451079664,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"400","CR-C:AL-C","D-Glucose 6-phosphate",-0.241289175148573,8829.21166666667,57328.4516666667,48499.24,1.43626283988388,0.187151670001464,8.38873103322363,-5233.072068157,22891.4954014903,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"401","CR-C:AL-C","D-Rhamnose",-0.0154841952489063,378.376666666663,35443.6766666667,35065.3,0.184018750096526,0.860943520675523,5.2134294656538,-4842.79122087852,5599.54455421185,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"402","CR-C:AL-C","D-Ribose",0.153247069506327,-1786.34666666667,15939.62,17725.9666666667,-1.00182308643138,0.345073198119197,8.199711997919,-5880.80627677294,2308.1129434396,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"403","CR-C:AL-C","dAMP",0.455952877942325,-11983.855,32241.6633333333,44225.5183333333,-2.91198309350822,0.0167302412854851,9.27555884520988,-21251.4541966029,-2716.2558033971,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"404","CR-C:AL-C","Dehydroascorbate",-0.189896655405425,22648.6483333333,183640.445,160991.796666667,1.24649841701379,0.257552259226641,6.20827721535232,-21452.2263181752,66749.5229848419,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"405","CR-C:AL-C","Dimethylglycine",-0.407862432971578,15600.895,63351.1416666667,47750.2466666667,2.86710140675587,0.0189469605082366,8.81784327750771,3252.84128262703,27948.948717373,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"406","CR-C:AL-C","Diphosphate",-0.0296830901649724,6782.91999999998,333075.135,326292.215,0.246298689087974,0.811794535851798,7.81759372613374,-56981.9171029236,70547.7571029235,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"407","CR-C:AL-C","Docosahexaenoic acid",-1.3252839699208,3181978.125,5295095.08333333,2113116.95833333,6.59580042600206,0.000156250220340335,8.15355996778931,2073140.7982487,4290815.4517513,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"408","CR-C:AL-C","Dodecanoic acid (lauric acid)",-0.662862433416622,430293.328333333,1168081.41666667,737788.088333333,2.98134046063942,0.0137898323782192,9.99048187308096,108667.15957071,751919.497095957,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"409","CR-C:AL-C","dTMP",0.534232906977548,-46733.8316666667,104276.566666667,151010.398333333,-2.26396126771124,0.047959182653257,9.6512061193061,-92954.5109555746,-513.152377758714,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"410","CR-C:AL-C","Ectoine",-0.258018336824324,1666.265,10174.78,8508.515,1.74522474316188,0.111659645494335,9.9603507379842,-462.213898386006,3794.74389838601,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"411","CR-C:AL-C","Eicosapentaenoic acid",-0.787102628116989,393664.093333333,936195.988333333,542531.895,3.90984600952357,0.0029524860146386,9.93124180771765,169112.508716041,618215.677950625,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"412","CR-C:AL-C","Ethanolamine phosphate",-0.242448700143499,9275.69166666667,59962.8433333333,50687.1516666667,1.49370446861266,0.175350224255918,7.64114800543202,-5162.17332241597,23713.5566557493,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"413","CR-C:AL-C","Fumarate",-0.16662484913884,14238.32,130536.421666667,116298.101666667,0.830532090722996,0.426877288417244,9.37725238988304,-24306.6921703582,52783.3321703582,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"414","CR-C:AL-C","gamma-Glutamyl-gamma-aminobutyrate",-1.54099068087459,4039.07333333333,6153.835,2114.76166666667,5.6443656896321,0.000691042418692154,7.2423596527242,2358.3743203295,5719.77234633717,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"415","CR-C:AL-C","gamma-Glutamyl-Se-methylselenocysteine",-0.399802622346276,12736.8033333333,52623.15,39886.3466666667,1.54842615486049,0.153790418666027,9.61056715847346,-5692.24345333735,31165.850120004,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"416","CR-C:AL-C","gamma-L-Glutamyl-D-alanine",0.750962959026956,-14951.02,21892.92,36843.94,-3.61296058366481,0.00474841907277389,9.99519271421188,-24172.0230191309,-5730.01698086907,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.01"
"417","CR-C:AL-C","gamma-L-Glutamyl-L-cysteine",-0.796995258546497,596.855,1406.17333333333,809.318333333333,1.01192005648203,0.339205505388115,8.59742701647794,-747.004930432592,1940.71493043259,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"418","CR-C:AL-C","Glutathione",-0.298188008549717,7283.93333333333,39008.5066666667,31724.5733333333,0.5866144950543,0.57517756376582,7.2872121733368,-21844.3997224254,36412.2663890921,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"419","CR-C:AL-C","Glutathione disulfide",-0.128796182687927,13394.4983333333,156833.756666667,143439.258333333,0.339011007922635,0.747057132070071,5.54993234015269,-85216.8827377205,112005.879404387,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"420","CR-C:AL-C","Glycerol 3-phosphate",-0.489733062999164,34075.9333333333,118383.688333333,84307.755,3.04586204543332,0.0124400968400509,9.92591249942041,9123.1293903322,59028.7372763344,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"421","CR-C:AL-C","GMP",-0.611470025092769,106468.09,308182.81,201714.72,3.07108882095234,0.0163104925669033,7.59749890363235,25780.6068143635,187155.573185636,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"422","CR-C:AL-C","Guanidinoacetate",0.842942127226162,-18363.545,23136.505,41500.05,-3.41738375493689,0.00758734100330491,9.05840703659799,-30507.4637741486,-6219.6262258514,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.01"
"423","CR-C:AL-C","Guanine",0.258209616948244,-4549.21166666667,23211.0266666667,27760.2383333333,-1.0241773976645,0.329898869512678,9.99557614195512,-14446.7971869214,5348.37385358809,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"424","CR-C:AL-C","Hexadecenoic acid (Palmitoleic acid)",-1.07594996539676,13333140.4166667,25365469,12032328.5833333,4.49693108360467,0.00120444055709125,9.81176969868127,6709618.40282642,19956662.4305069,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"425","CR-C:AL-C","Hexadecenoyl-carnitine (acyl-C16:1)",-1.87034270894717,61942.8033333333,85262.9366666667,23320.1333333333,5.30611900984019,0.00296170751838318,5.11793513123329,32141.033311336,91744.5733553307,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"426","CR-C:AL-C","Hexanoic acid (caproate)",-0.374509787642803,2550.18666666667,11154.085,8603.89833333333,2.01460242521151,0.0719442030628499,9.88765362752796,-274.655314075485,5375.02864740882,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"427","CR-C:AL-C","hexanoyl-L-carnitine (acyl-C6)",-1.57687957570851,188874.8,284110.32,95235.52,4.86953893029917,0.0040802990460845,5.22574276837484,90451.2965159266,287298.303484073,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"428","CR-C:AL-C","Homocarnosine",-0.341061430260959,10443.3316666667,49602.665,39159.3333333333,1.77244444400895,0.106740354316973,9.99601678502579,-2685.68347318057,23572.3468065139,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"429","CR-C:AL-C","Hypotaurine",0.284516976497468,-806.465,3699.34,4505.805,-0.781955500352823,0.459843155850623,7.00702876577819,-3244.70986811331,1631.77986811331,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"430","CR-C:AL-C","Hypoxanthine",-4.2749603784627,523729.011666667,552255.53,28526.5183333333,7.2286282275389,0.000755778579787706,5.05320770846681,338073.357949175,709384.665384159,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"431","CR-C:AL-C","IDP",0.65228045532619,-210972.45,369058.436666667,580030.886666667,-4.36414777750306,0.00271811780754282,7.59190500043041,-323501.447393699,-98443.4526063009,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"432","CR-C:AL-C","Indole",0.187454561340319,-12879.4283333333,92822.8566666667,105702.285,-1.56775058018767,0.148834469237477,9.73605970674924,-31251.5837617583,5492.72709509163,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"433","CR-C:AL-C","Indole-3-acetaldehyde",-0.0817586786117392,23854.48,432970.615,409116.135,0.199861392024819,0.847425104113497,6.81060724503888,-259974.357877427,307683.317877427,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"434","CR-C:AL-C","Indole-3-acetate",0.0263763633855969,-1728.05166666668,93657.0033333333,95385.055,-0.215792702942484,0.833754790700183,9.40962997393687,-19723.7329029331,16267.6295695997,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"435","CR-C:AL-C","Indolepyruvate",0.324417019121961,-2347.19666666667,9308.42333333333,11655.62,-2.30303063805493,0.0518650696992812,7.60535681267525,-4718.82172201706,24.428388683719,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"436","CR-C:AL-C","Indoxyl",-0.0107843664011719,16.561666666667,2223.85333333333,2207.29166666667,0.0274136772521462,0.978678250672084,9.83152857506771,-1332.67672158176,1365.80005491509,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"437","CR-C:AL-C","Inosine",-0.262810263408129,2415.20166666667,14502.4766666667,12087.275,1.51395966499428,0.164242956576753,9.02446809768316,-1192.0995193382,6022.50285267153,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"438","CR-C:AL-C","kynurenine",-0.0652188243719281,378.636666666667,8566.505,8187.86833333333,0.342534858914835,0.742475212816624,6.67821862226582,-2260.95886035208,3018.23219368541,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"439","CR-C:AL-C","L-Adrenaline",1.07372563787129,-561342.213333333,508065.461666667,1069407.675,-6.90292734577057,0.000201168601965923,7.21328795054124,-752485.515371839,-370198.911294828,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.001"
"440","CR-C:AL-C","L-alanine",0.0716401036747813,-18648.53,366298.725,384947.255,-0.359887919988551,0.728015430056086,8.20809857111682,-137614.872350788,100317.812350788,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"441","CR-C:AL-C","L-arginine",0.319603774606044,-6768.13833333334,27292.2283333333,34060.3666666667,-2.9551876180574,0.0151317935977621,9.53641867296892,-11904.974019146,-1631.30264752065,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"442","CR-C:AL-C","L-asparagine",0.293785020610294,-18660.9083333333,82624.4333333333,101285.341666667,-1.83611775023437,0.121308698025331,5.41334980514408,-44197.5910561558,6875.77438948914,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"443","CR-C:AL-C","L-aspartate",0.075905878899972,-8510.01500000001,157526.776666667,166036.791666667,-0.582736706176576,0.57334553558329,9.71571842307692,-41178.2314094332,24158.2014094332,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"444","CR-C:AL-C","L-Carnitine",1.33049009730192,-5947706.58333333,3926187.5,9873894.08333333,-9.67258471108507,4.78099710437148e-05,6.38503143923701,-7430599.0489566,-4464814.11771007,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.001"
"445","CR-C:AL-C","L-Citrulline",0.445267930515951,-71860.7866666667,198748.213333333,270609,-1.79140902969197,0.120802307211796,6.33458821395234,-168773.341920765,25051.7685874319,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"446","CR-C:AL-C","L-Cysteate",0.36457104841792,-586.826666666667,2041.145,2627.97166666667,-0.584631512925687,0.572519471049469,9.42751046860432,-2841.87829089476,1668.22495756142,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"447","CR-C:AL-C","L-cysteine",-1.11932724236233,10002.515,18533.7616666667,8531.24666666667,3.2193948346617,0.0150570606739404,6.86654128680593,2626.68776800635,17378.3422319936,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"448","CR-C:AL-C","L-cystine",-1.07935712910251,17684.185,33571.595,15887.41,3.075011402262,0.0175108545997678,7.13796508899214,4138.49089184211,31229.8791081579,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"449","CR-C:AL-C","L-glutamate",-0.465576301837831,154004.961666667,558356.65,404351.688333333,4.40545655379926,0.00136764909796171,9.8653306248252,75969.8182660914,232040.105067242,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"450","CR-C:AL-C","L-glutamine",0.371929161150226,-431980.833333333,1468912.31,1900893.14333333,-2.70074558005267,0.0294422763711609,7.2942515220597,-807128.402044198,-56833.264622469,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"451","CR-C:AL-C","L-histidine",0.0811688463419906,-12395.9066666667,214185.001666667,226580.908333333,-0.596905345983634,0.563847848179506,9.9937640067932,-58671.4807011471,33879.6673678138,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"452","CR-C:AL-C","L-Homocysteine",1.31681892271325,-679.818333333333,455.898333333333,1135.71666666667,-2.35657559296485,0.051604273752586,6.80636271477195,-1365.91235760808,6.27569094141783,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"453","CR-C:AL-C","L-leucine/isoleucine",-0.941566603284481,842937.216666667,1758563.56,915626.343333333,4.65437747244477,0.00193096975300268,7.51496592781775,420566.542875461,1265307.89045787,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"454","CR-C:AL-C","L-lysine",0.538339886083135,-23599.21,52175.9666666667,75775.1766666667,-5.41561635674566,0.00129793162415268,6.44959210452733,-34084.319048372,-13114.100951628,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"455","CR-C:AL-C","L-methionine",0.773581271808149,-269202.943333333,379421.936666667,648624.88,-3.63995904007746,0.0108827146921347,5.98505317312352,-450280.487103321,-88125.399563346,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"456","CR-C:AL-C","L-Methionine S-oxide",0.408140250296457,-57844.725,176909.176666667,234753.901666667,-2.99813497024625,0.0202934545951186,6.91288620638148,-103583.57137599,-12105.8786240103,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"457","CR-C:AL-C","L-octanoylcarnitine (acyl-C8)",-1.01285925542941,20260.7533333333,40165.0916666667,19904.3383333333,2.07141553420748,0.0746662436400849,7.44566302612669,-2590.20733101066,43111.7139976773,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"458","CR-C:AL-C","L-Palmitoylcarnitine (acyl-C16)",-1.48884617186624,79574.1666666667,123619.456666667,44045.29,6.20874885748413,0.00114801145131928,5.46031862112381,47446.5248482402,111701.808485093,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"459","CR-C:AL-C","L-phenylalanine",-0.458251703101515,52427.0116666667,192652.713333333,140225.701666667,3.75545198369847,0.00375715659375591,9.98920487853978,21317.1010944027,83536.9222389306,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"460","CR-C:AL-C","L-proline",0.195755123215714,-15104.5966666667,103937.758333333,119042.355,-1.52964430183224,0.17463194279899,6.30180580023782,-38989.0763064563,8779.88297312293,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"461","CR-C:AL-C","L-serine",0.599495804814144,-63971.74,124171.896666667,188143.636666667,-3.61925922420712,0.00497589925911321,9.64892999035825,-103550.013512871,-24393.4664871286,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"462","CR-C:AL-C","L-threonine",0.20148703687646,-25972.3,173283.863333333,199256.163333333,-1.37687862513787,0.202223925888848,8.89096885423342,-68723.6631179088,16779.0631179088,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"463","CR-C:AL-C","L-tryptophan",0.0603983407346493,-79523.2716666667,1860035.35333333,1939558.625,-0.558968083953731,0.588545014128683,9.9476088134896,-396742.576399035,237696.033065701,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"464","CR-C:AL-C","L-tyrosine",0.235623765598404,-155963.113333333,879082.948333333,1035046.06166667,-1.51119713432385,0.162034453854152,9.88237253262086,-386289.753041292,74363.5263746254,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"465","CR-C:AL-C","L-valine",-0.763541615425847,302551.925,736222.988333333,433671.063333333,5.56060451206443,0.000423242090000215,8.54436078203544,178460.354309973,426643.495690027,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"466","CR-C:AL-C","Lactate",0.119846014314958,-1252498.5,14459879.3333333,15712377.8333333,-0.553480771622096,0.596236085689063,7.40844683450498,-6544293.30401227,4039296.30401226,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"467","CR-C:AL-C","Linoleic acid ((9Z,12Z)-Octadecadienoic acid)",-0.96564542190417,28240534.3333333,57875792.3333333,29635258,3.20280547898394,0.0159208494176986,6.701707481024,7200998.36327923,49280070.3033874,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"468","CR-C:AL-C","Malate",-0.141384551032513,40343.535,432168.64,391825.105,0.68498034527311,0.509755424239836,9.48057567094178,-91869.1114792479,172556.181479248,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"469","CR-C:AL-C","Mannitol",0.0291381339854917,-1815.53166666666,88986.3766666667,90801.9083333333,-0.154143796002431,0.881319168791361,7.98896963677015,-28982.5667397351,25351.5034064017,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"470","CR-C:AL-C","N-Acetyl-L-citrulline",-1.52212629285556,5977.22333333333,9169.945,3192.72166666667,8.31779943371599,0.00010016766804892,6.5776989327711,4255.62187917748,7698.82478748919,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"471","CR-C:AL-C","N-Acetylneuraminate",-0.231091695820818,3410.69,23043.6366666667,19632.9466666667,1.37499212188221,0.199254749980087,9.96606120668257,-2118.79644583472,8940.17644583472,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"472","CR-C:AL-C","N-Acetylornithine",0.221336070675265,-6299.515,37991.7433333333,44291.2583333333,-1.36385175684632,0.22008747164991,6.19530343544482,-17515.7854797728,4916.75547977276,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"473","CR-C:AL-C","N-Glycoloyl-neuraminate",-0.40494231763843,9338.795,38159.0366666667,28820.2416666667,2.25699976492801,0.0525753893047103,8.36503317840235,-130.773513677717,18808.3635136777,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"474","CR-C:AL-C","N-Methylethanolamine phosphate",0.349092932475232,-263517.126666667,962586.155,1226103.28166667,-2.53644614506951,0.0389126614061981,6.98966846987536,-509256.918888137,-17777.3344451968,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"475","CR-C:AL-C","O-Decenoyl-L-carnitine (acyl-C10:1)",-1.12168748103744,30269.5966666667,56008.755,25739.1583333333,3.14913073442275,0.0238669744332822,5.23361181794692,5889.11420522141,54650.0791281119,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"476","CR-C:AL-C","O-dodecanoyl-carnitine (acyl-C12)",-1.7733413910949,35047.2666666667,49538.9033333333,14491.6366666667,4.43667298174505,0.00524208128076703,5.57390321455199,15354.1203268788,54740.4130064545,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"477","CR-C:AL-C","O-octadecenoyl-L-carnitine (acyl-C18:1)",-1.53153533241453,90302.1383333333,138057.465,47755.3266666667,6.93507245114219,0.000772892847931151,5.26789995421692,57335.9488021635,123268.327864503,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"478","CR-C:AL-C","O-tetradecanoyl-L-carnitine (acyl-C14)",-1.82933408611274,60423.155,84083.9,23660.745,4.86766857322924,0.00437358494603088,5.0959615910461,28693.9938745441,92152.3161254559,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"479","CR-C:AL-C","Octadecenoic acid (Oleic acid)",-0.92087403858977,15774837,33434647.6666667,17659810.6666667,5.02166694214367,0.000521406178457575,9.99406366203262,8774898.97921171,22774775.0207883,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"480","CR-C:AL-C","octenoyl-l-carnitine (acyl-C8:1)",-0.441070648475074,4926.54666666667,18702.8016666667,13776.255,0.922918764089461,0.382800692250893,8.07417379710721,-7363.26355364036,17216.3568869737,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"481","CR-C:AL-C","Ornithine",0.136484414653306,-45344.2766666667,456992.49,502336.766666667,-0.83487284532468,0.426301439823567,8.62786629443029,-169020.922267745,78332.3689344115,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"482","CR-C:AL-C","Oxaloacetate",-0.207676451101685,1675.71666666667,12498.8883333333,10823.1716666667,1.36822383175355,0.206094794151979,8.55544319561511,-1116.93589819138,4468.36923152472,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"483","CR-C:AL-C","Pantetheine",-0.674336800473558,5834.27333333333,15625.5733333333,9791.3,3.95346076342481,0.00375666669441292,8.47708239906705,2464.26514441948,9204.28152224719,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"484","CR-C:AL-C","Pantetheine 4--phosphate",1.85967369853682,-9629.535,3662.45666666667,13291.9916666667,-5.15184994363959,0.00250804219931787,5.66333482083475,-14269.8801232208,-4989.18987677918,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.01"
"485","CR-C:AL-C","Pantothenol",0.363490495899974,-23226.6733333333,81060.5633333333,104287.236666667,-1.29572865195221,0.23250990311375,7.71028831041899,-64835.0326151541,18381.6859484874,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"486","CR-C:AL-C","Pentanoate (valerate)",-0.894590609646954,3155.36333333333,6828.31,3672.94666666667,5.7197461685359,0.000208624646437115,9.79660581860644,1922.71710291935,4388.00956374732,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"487","CR-C:AL-C","Phosphate",-0.0321002175367019,206646.75,9391127.75,9184481,0.311417087040797,0.762360944608651,9.28719954459428,-1287404.40498343,1700697.90498343,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"488","CR-C:AL-C","Phosphocreatine",0.219575681307427,-4161.95833333334,25317.4233333333,29479.3816666667,-1.0490189300218,0.318974636339203,9.9527510849986,-13007.7395083456,4683.8228416789,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"489","CR-C:AL-C","Phosphoenolpyruvate",1.87173582416849,-111314.211666667,41851.7516666667,153165.963333333,-3.97838932908686,0.00667518738097939,6.26884786035875,-179072.640473108,-43555.7828602254,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.01"
"490","CR-C:AL-C","propionyl-carnitine (acyl-C3)",0.226579299514633,-45619.1533333333,268257.393333333,313876.546666667,-1.50351971184727,0.174538671944799,7.32462417013487,-116725.9810163,25487.674349633,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"491","CR-C:AL-C","Pyridoxamine 5'-phosphate",0.0821336101222989,-1533.26,26172.695,27705.955,-0.356501863477221,0.729243147330139,9.51471326631118,-11182.810710445,8116.29071044501,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"492","CR-C:AL-C","Pyruvate",-0.247964495599383,58555.41,370800.236666667,312244.826666667,1.42660260833089,0.186164855168064,9.36665578073054,-33744.5277220235,150855.347722024,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"493","CR-C:AL-C","quinolinic acid",-1.2257604556009,71799.5733333333,125429.893333333,53630.32,6.61371296547548,6.84119396029551e-05,9.71645413819964,47514.501548334,96084.6451183326,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"494","CR-C:AL-C","S-Glutathionyl-L-cysteine",-0.760607095810869,54692.2866666667,133476.525,78784.2383333333,5.26314881749028,0.000381138569715773,9.88144733560386,31500.7560218713,77883.817311462,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"495","CR-C:AL-C","Sedoheptulose 1-phosphate",-0.935779161592877,10691.3533333333,22402.47,11711.1166666667,1.60736934843132,0.164758871263197,5.37977533158556,-6050.02815423555,27432.7348209022,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"496","CR-C:AL-C","Serotonin",0.189984905071659,-2419.34833333333,17188.7583333333,19608.1066666667,-0.917643834271554,0.38067661070007,9.87264558699186,-8304.07664224788,3465.37997558122,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"497","CR-C:AL-C","Spermidine",-0.200565601292833,10472.4816666667,80687.48,70214.9983333333,0.842971080565637,0.419044487179484,9.95142683714036,-17226.678205146,38171.6415384793,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"498","CR-C:AL-C","Sphinganine 1-phosphate",-0.139464984467906,1431.99833333333,15540.835,14108.8366666667,1.01861070013176,0.333577886299853,9.51891642263562,-1721.98866770024,4585.98533436691,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"499","CR-C:AL-C","Succinate",0.106211344297469,-13219.88,173040.066666667,186259.946666667,-0.375328583480045,0.716327361265265,8.77508833126645,-93210.3146462258,66770.5546462259,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"500","CR-C:AL-C","Taurine",-0.155061540227906,1090176.25,10697867.8333333,9607691.58333333,1.41213713207313,0.189288767717688,9.66454993670829,-638084.347283671,2818436.84728367,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"501","CR-C:AL-C","Tetradecanoic acid (myristic acid)",-0.611170255945796,2583862.125,7482199.83333333,4898337.70833333,2.35572355431771,0.0427085074533747,9.06530196724617,105349.668950342,5062374.58104966,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"502","CR-C:AL-C","Tetradecenoyl Carnitine (acyl-C14:1)",-1.77882052368091,100658.043333333,142056.315,41398.2716666667,4.95972382431617,0.00331969669331644,5.46632173422727,49798.4749587736,151517.611707893,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
